time_s,channel,id,dlc,data
0.148633,A,0x3F5,8,0000140884040000
0.148745,A,0x240,2,BE7C
0.148765,B,0x423,7,00000000080000
0.148770,B,0x3F5,8,0000140884040000
0.149601,A,0x257,8,754B1F0002A00F01
0.149727,A,0x258,8,03000000000490F1
0.149748,B,0x132,6,A08CF2FF1940
0.150500,A,0x031,3,CC5902
0.150625,A,0x052,8,91FF08022014296A
0.151508,A,0x405,8,11594743464A3052
0.151620,A,0x228,2,103A
0.151745,A,0x131,8,FBFF040001409506
0.151765,B,0x666,4,0000A000
0.151771,B,0x2C1,8,0B1FFF0000000000
0.151776,B,0x118,8,F966320000480000
0.151781,B,0x55A,8,0400000000000000
0.152508,A,0x141,8,3200CDFFE3FF97B9
0.152633,A,0x318,8,1A061A0A121C43D0
0.152653,B,0x1D8,8,2900000000000002
0.152659,B,0x39A,8,F0FAC64A17EBE62E
0.152664,B,0x266,8,0000012200008801
0.152669,B,0x129,8,D0271C200020FF3F
0.153508,A,0x108,8,1C06000200FFFF0D
0.153633,A,0x129,8,D0271C200020FF3F
0.153759,A,0x118,8,F966320000480000
0.153779,B,0x1E5,8,02AC040000000098
0.153784,B,0x282,8,447CF10504141324
0.153789,B,0x3A1,8,698E39C93D007066
0.153795,B,0x405,8,11594743464A3052
0.153800,B,0x113,3,010300
0.154508,A,0x209,8,0CC7FFFFFFFFFF3F
0.154633,A,0x5D9,8,040000E07000F01F
0.154654,B,0x243,8,044C31FAFD7F575E
0.154659,B,0x2C3,8,5503A806000012A5
0.154664,B,0x3C2,8,0055555500005945
0.154669,B,0x3E2,7,0400000100F000
0.155508,A,0x3C2,8,0055555500005945
0.155633,A,0x2E1,8,396D3FB21F291800
0.155758,A,0x3C2,8,0055555500005A45
0.155873,A,0x051,3,316A0A
0.155894,B,0x3C2,8,0055555500005A45
0.155899,B,0x7AA,8,07F3FFF3FFEBFF48
0.155905,B,0x2E1,8,396D3FB21F291800
0.155911,B,0x7D5,8,2B00000000000000
0.155918,B,0x7D5,8,2C00000000000000
0.156508,A,0x370,8,91FF080420152A6E
0.156528,B,0x7D5,8,3200000000000000
0.156533,B,0x7F4,1,01
0.156538,B,0x7D7,8,3201000000000000
0.157486,B,0x7FF,8,0247566C8E51CBA9
0.157491,B,0x318,8,1A061A0A121C43D0
0.157496,B,0x458,7,020B4000000000
0.157501,B,0x3F1,8,0400000000000000
0.157506,B,0x79F,1,3B
0.159499,A,0x488,4,40140DED
0.159520,B,0x219,7,0080FFFFFFF80F
0.159525,B,0x2D1,2,FF01
0.159530,B,0x381,8,4603FF50C900221F
0.159535,B,0x132,6,9E8CF2FF1740
0.160497,A,0x031,3,185A02
0.160622,A,0x052,8,91FF080220142A6B
0.160642,B,0x1F8,4,00000000
0.160647,B,0x719,8,0102000000000000
0.160653,B,0x118,8,FA67320000480000
0.161508,A,0x118,8,FA67320000480000
0.161633,A,0x108,8,1D07000200FFFF0D
0.161654,B,0x266,8,0000012200008801
0.161659,B,0x257,8,764C1F0002A00F01
0.161664,B,0x1D8,8,2900000000002022
0.161669,B,0x1E5,8,02AC0400000020B8
0.162508,A,0x101,8,0C0000000340D526
0.162633,A,0x111,8,3B0075FFF9FFD790
0.162758,A,0x155,8,00000000AA03E0E3
0.162779,B,0x2E3,7,03000099020B00
0.162784,B,0x129,8,07281C200020FF3F
0.163508,A,0x129,8,07281C200020FF3F
0.163633,A,0x175,8,000000000000E056
0.163758,A,0x261,8,7230FF078058A351
0.163779,B,0x261,8,7230FF078058A351
0.163784,B,0x263,8,04000000C0240000
0.164508,A,0x2B9,8,140050A778BAD7CF
0.164528,B,0x2B3,8,00918D7391877100
0.164533,B,0x3A2,8,1227008021000000
0.164538,B,0x45A,8,0108F87F02000003
0.164543,B,0x22A,4,00008916
0.165502,A,0x39D,5,1D54012800
0.165616,A,0x051,3,7D6B0A
0.165637,B,0x545,8,200240B0B21A9BC3
0.165642,B,0x797,4,451DB0AD
0.165647,B,0x39D,5,1D54012800
0.166508,A,0x383,8,60FCFF02000070EA
0.166633,A,0x370,8,91FF080320152B6E
0.166745,A,0x240,2,BF7D
0.166765,B,0x2F9,8,D0FB0700FFFFFFFF
0.166771,B,0x234,8,3730035F7D05E0C6
0.167403,B,0x289,8,B008044286003D0F
0.168508,A,0x257,8,764C1F0002A00F01
0.169508,A,0x389,8,3300006000803FDE
0.169528,B,0x441,8,4801DAE160001DEA
0.169533,B,0x132,6,9B8CF1FF1940
0.170508,A,0x238,8,B0279CD41F00B656
0.170624,A,0x225,4,55557A0A
0.170750,A,0x284,8,300000004008504E
0.170770,B,0x225,4,55557A0A
0.170775,B,0x238,8,B0279CD41F00B656
0.170780,B,0x453,4,00000000
0.170785,B,0x1BB,1,02
0.170790,B,0x284,8,300000004008504E
0.170795,B,0x421,7,F0150000002048
0.171403,B,0x724,3,010064
0.171408,B,0x118,8,FB68320000480000
0.172508,A,0x131,8,0800FD7FFE7FB5E8
0.172633,A,0x141,8,5400DEFF2000B74A
0.172759,A,0x118,8,FB68320000480000
0.172887,A,0x129,8,52291C200020FF3F
0.172908,B,0x201,8,03D00040A6019839
0.172913,B,0x1D8,8,2900000000004042
0.172919,B,0x2C1,8,040010000D111712
0.172924,B,0x266,8,0000012200008801
0.172929,B,0x129,8,52291C200020FF3F
0.172934,B,0x1E5,8,02AC0400000040D8
0.173508,A,0x2E1,8,0297A702197D0000
0.173528,B,0x2E1,8,0297A702197D0000
0.173533,B,0x3E8,8,0300000000000000
0.173538,B,0x3F9,8,0200000000000000
0.174403,B,0x243,8,00FCCF0C9E244D29
0.174408,B,0x4E2,8,03A801FB0F00A83A
0.174413,B,0x677,8,04450A230F180F02
0.174418,B,0x718,7,0203AE1200204E
0.176273,A,0x677,8,04450A230F180F02
0.176405,A,0x051,3,846C0A
0.177513,A,0x370,8,91FF080320152C6F
0.177575,B,0x789,4,5519C030
0.177581,B,0x283,6,000000000000
0.177586,B,0x2A7,8,0000000000A00584
0.177592,B,0x79F,1,3B
0.186009,B,0x2A6,8,0000FF1F00000000
0.186024,B,0x142,8,0100400A00210000
0.186030,B,0x261,8,7B5816000040B40B
0.186035,B,0x7A8,8,0240C40700070000
0.186040,B,0x132,6,A18CF1FF1740
0.186045,B,0x20E,2,1505
0.186051,B,0x22B,8,FFFFFFFFFFFFFFFF
0.186231,B,0x25B,8,D3C00225CA8CF05B
0.186237,B,0x2C7,8,00000000004747FF
0.186242,B,0x118,8,FC69320000480000
0.186247,B,0x339,8,0241020000064005
0.186253,B,0x266,8,0000012200008801
0.186258,B,0x257,8,774D1F0002A00F01
0.186263,B,0x1D8,8,2900000000006062
0.186268,B,0x1E5,8,02AC0400000060F8
0.186273,B,0x3AE,8,144000080000409D
0.186279,B,0x2A1,6,0000983A0000
0.186284,B,0x129,8,8D2A1C200020FF3F
0.186289,B,0x3C0,8,0000000000000000
0.186295,B,0x3C8,8,0400000000000000
0.186300,B,0x419,1,00
0.186305,B,0x552,8,000000000000C017
0.186311,B,0x263,8,C87D8506A04F5F1F
0.186316,B,0x228,8,031154408000C416
0.186570,A,0x261,8,7B5816000040B40B
0.186695,A,0x370,8,91FF080420152D71
0.187658,A,0x259,8,D3C00225CA8CF05B
0.187794,A,0x420,7,2801404B000000
0.187832,B,0x1F9,8,0000000000000000
0.187837,B,0x2E1,8,FB191BABAF230B00
0.187843,B,0x221,8,6105555501026096
0.187848,B,0x420,7,2801404B000000
0.187853,B,0x103,8,22B34804B23A2132
0.188959,A,0x221,8,6105555501026096
0.189131,A,0x5E6,7,BF299430DFCB07
0.189245,A,0x5CF,3,665AA7
0.189281,B,0x422,6,720604000000
0.189285,B,0x5CF,3,665AA7
0.189291,B,0x788,8,94F5E16300008200
0.190509,A,0x3C9,8,0311C31800382807
0.190634,A,0x052,8,91FF080220142D6E
0.190748,A,0x031,3,E15D02
0.190768,B,0x132,6,948CF1FF1940
0.190774,B,0x3CC,8,0311C31800382807
0.191403,B,0x2C1,8,A04C7E00008A0207
0.191408,B,0x118,8,FD6A320000480000
0.192508,A,0x131,8,0A0003000340D557
0.192633,A,0x108,8,230A00020001000D
0.192758,A,0x129,8,7C2B1C200020FF3F
0.192779,B,0x1D8,8,2900000000008082
0.192784,B,0x266,8,0000012200008801
0.192789,B,0x1E5,8,02AC040000000098
0.192794,B,0x129,8,7C2B1C200020FF3F
0.192799,B,0x249,4,CE0F0000
0.193499,A,0x249,4,CE0F0000
0.193519,B,0x7B8,8,05404DFF0502B062
0.194508,A,0x209,8,05C0FFFFFFFFFF3F
0.194528,B,0x123,8,0100020000010000
0.194533,B,0x119,4,00000000
0.194538,B,0x243,8,01FC532552007373
0.195508,A,0x261,8,A400D0570240C4FF
0.195622,A,0x051,3,1C6E0A
0.195643,B,0x2C2,8,5563A906000012A5
0.195648,B,0x261,8,A400D0570240C4FF
0.195653,B,0x381,8,67EA98B289360420
0.195658,B,0x288,8,031154408000D486
0.196508,A,0x370,8,91FF080320152E71
0.196528,B,0x201,8,0046430000E43DFE
0.197403,B,0x3A2,8,60C672921D80CD70
0.198508,A,0x567,8,0500128800A02401
0.198528,B,0x79F,1,3B
0.198533,B,0x75D,8,0300800000000000
0.198538,B,0x31E,8,0200000000000000
0.198543,B,0x41D,1,00
0.198548,B,0x545,8,010000000010A0FB
0.199501,A,0x35B,5,CEE9030084
0.199626,A,0x3CA,8,A296300401C50000
0.199736,A,0x409,1,00
0.199757,B,0x21D,8,0400350000000000
0.199762,B,0x25D,8,3641012A04F00000
0.199767,B,0x407,7,1A0F0000000000
0.199772,B,0x132,6,A38CF1FF1940
0.199777,B,0x3A3,8,0ED000005806280C
0.200497,A,0x413,3,4B494B
0.200607,A,0x415,1,49
0.200627,B,0x409,1,00
0.200632,B,0x2E8,8,021100000E80008B
0.200637,B,0x118,8,FE6B320000480000
0.201508,A,0x052,8,91FF080220142E6F
0.201633,A,0x118,8,FE6B320000480000
0.201654,B,0x266,8,0000012200008801
0.201659,B,0x257,8,784E1F0002A00F01
0.201664,B,0x439,8,0000000000382201
0.201672,B,0x1D8,8,290000000000A0A2
0.201677,B,0x1E5,8,02AC0400000020B8
0.202508,A,0x101,8,030000000140F53B
0.202633,A,0x111,8,3E0083FF0700F7D0
0.202654,B,0x129,8,1C2C1C200020FF3F
0.202659,B,0x798,8,060000000000C072
0.203508,A,0x129,8,1C2C1C200020FF3F
0.203633,A,0x155,8,00000000AA030003
0.203754,A,0x211,6,9513710D00F1
0.203775,B,0x2E1,8,0400008048442613
0.203780,B,0x3A1,8,E44E00CA006C82AA
0.203785,B,0x263,8,D97D8D0EB84F1F1F
0.204508,A,0x2E1,8,0400008048442613
0.204633,A,0x103,8,22B34804B23A2132
0.204654,B,0x3A8,8,0300800100000000
0.204659,B,0x211,6,9513710D00F1
0.204664,B,0x3C2,8,2955000000000080
0.204669,B,0x474,5,4D8CFCFF03
0.205508,A,0x239,8,0000647D7D7DF090
0.205622,A,0x051,3,506F0A
0.205747,A,0x247,8,06001DFC00400800
0.205866,A,0x38B,5,FEFEFEFEFE
0.205992,A,0x39D,5,1E55012800
0.206013,B,0x400,7,00E0FBBEEFFB00
0.206018,B,0x393,8,060015A108201920
0.206499,A,0x3AB,4,0E070000
0.206624,A,0x370,8,91FF080420152F73
0.206749,A,0x3C2,8,2955000000000080
0.206874,A,0x3FA,8,35FF3B8948272F43
0.206899,B,0x39D,5,1E55012800
0.207508,A,0x3FE,8,14400008000051AE
0.207620,A,0x240,2,C17F
0.207640,B,0x448,6,000010100000
0.207645,B,0x3AE,8,14400008000051AE
0.208508,A,0x257,8,784E1F0002A00F01
0.209671,A,0x30D,8,13C0230900000000
0.209796,A,0x2E8,8,021100000E80008B
0.209817,B,0x2A8,8,029100000E8010DB
0.209822,B,0x132,6,9D8CF0FF1940
0.210503,A,0x031,3,795F02
0.210628,A,0x052,8,91FF080320142F71
0.210650,B,0x719,8,6E153D0014420014
0.211508,A,0x261,8,F52421CA9A42D0DE
0.211528,B,0x1FA,3,000000
0.211533,B,0x261,8,F52421CA9A42D0DE
0.211538,B,0x118,8,FF6C320000480000
0.211544,B,0x1D8,8,290000000000C0C2
0.212508,A,0x108,8,240C00020000000D
0.212633,A,0x141,8,4100CBFFE3FFF726
0.212759,A,0x118,8,FF6C320000480000
0.212779,B,0x20C,8,8D183616BE80180A
0.212784,B,0x266,8,0000012200008801
0.212790,B,0x2C1,8,212B0D0A02000000
0.212795,B,0x129,8,0E2D1C200020FF3F
0.212800,B,0x1E5,8,02AC0400000040D8
0.213508,A,0x129,8,0E2D1C200020FF3F
0.213633,A,0x677,8,28FDF3A478408902
0.213653,B,0x677,8,28FDF3A478408902
0.213659,B,0x243,8,0248011106100000
0.214508,A,0x383,8,60FCFF02000080FA
0.214528,B,0x2D7,4,220380FF
0.214533,B,0x45A,8,A4C5C5C55F353253
0.215508,A,0x340,8,0400000000000000
0.215622,A,0x051,3,F3600A
0.215642,B,0x340,8,0400000000000000
0.216508,A,0x370,8,91FF080320152063
0.216528,B,0x234,8,5FE103804300F495
0.216533,B,0x428,6,000000100000
0.217485,B,0x379,8,01000D48333F2200
0.217490,B,0x79F,1,3B
0.218508,A,0x2A8,8,029100000E8020EB
0.218529,B,0x4E3,8,030100000000A80C
0.218534,B,0x242,3,551586
0.219508,A,0x2E1,8,658008004AC8336A
0.219624,A,0x488,4,401400E0
0.219645,B,0x2E1,8,658008004AC8336A
0.219650,B,0x441,8,140687003200205C
0.219655,B,0x132,6,A28CF1FF1840
0.219660,B,0x20E,2,1606
0.220497,A,0x031,3,DA5002
0.220622,A,0x052,8,91FF080320142062
0.220748,A,0x2F8,8,003F321700DE061F
0.220768,B,0x23A,8,270000000000C0FF
0.220773,B,0x6A2,5,0000000000
0.220778,B,0x390,2,1706
0.220783,B,0x285,8,4102340110002F00
0.220788,B,0x118,8,006D320000480000
0.221508,A,0x108,8,250D00020000000D
0.221633,A,0x118,8,006D320000480000
0.221655,B,0x266,8,0000012200008801
0.221660,B,0x201,8,01043801600381C4
0.221666,B,0x257,8,794F1F0002A00F01
0.221671,B,0x1D8,8,290000000000E0E2
0.222508,A,0x101,8,0800010002400552
0.222633,A,0x111,8,360089FFFCFF07D2
0.222759,A,0x155,8,00000000AA031013
0.222779,B,0x286,5,4EC4297871
0.222784,B,0x1E5,8,02AC0400000060F8
0.222789,B,0x3D8,4,2F002A00
0.222794,B,0x129,8,D12E1C200020FF3F
0.222799,B,0x353,8,FB0F39807D100003
0.223508,A,0x129,8,D12E1C200020FF3F
0.223633,A,0x185,8,000000000000149A
0.223759,A,0x175,8,0000000000001086
0.223779,B,0x373,8,003F321700DE061F
0.223784,B,0x343,8,009360BEB3008000
0.223789,B,0x139,1,00
0.224496,A,0x219,3,017995
0.224518,B,0x263,8,0200000000000000
0.224523,B,0x2B3,8,018B8B8D758B8B86
0.225403,B,0x360,8,0600000000000000
0.225409,B,0x3AA,8,0100000000000000
0.226497,A,0x051,3,BF610A
0.226610,A,0x240,2,B270
0.226735,A,0x370,8,91FF080420152165
0.226756,B,0x682,8,000000400507B0B9
0.226761,B,0x241,7,312C5C0C0B4700
0.226766,B,0x77A,8,A908005D185D0C5D
0.226771,B,0x78A,8,010005009D0D0800
0.227508,A,0x261,8,00102400124DE0A1
0.227528,B,0x261,8,00102400124DE0A1
0.227533,B,0x727,2,0300
0.228508,A,0x257,8,794F1F0002A00F01
0.228528,B,0x2C4,8,6836405A21CCC2C3
0.228533,B,0x204,8,010000FF00000010
0.229403,B,0x264,6,2E000000A000
0.229408,B,0x142,8,2800026000000100
0.229413,B,0x224,8,0408004819011008
0.230503,A,0x2B5,6,14060E0E2A01
0.230618,A,0x031,3,965102
0.230743,A,0x3C3,8,00000000004540F5
0.230764,B,0x22B,8,FFFFFFFFFFFFFFFF
0.230769,B,0x2B4,6,14060E0E2A01
0.230777,B,0x132,6,A48CF2FF1E40
0.230782,B,0x3A2,8,0100300000D0AA00
0.230787,B,0x3C3,8,00000000004540F5
0.230792,B,0x3E3,4,04000000
0.230797,B,0x37A,8,C10C000300000000
0.231403,B,0x2C1,8,0205060000D09201
0.231408,B,0x118,8,016E320000480000
0.232508,A,0x131,8,0F00FBFFFE7F15CD
0.232633,A,0x141,8,2500E1FF0100175F
0.232758,A,0x118,8,016E320000480000
0.232779,B,0x381,8,0870E87907008020
0.232784,B,0x102,8,22B38804964EA109
0.232790,B,0x1D8,8,2900000000000002
0.232795,B,0x266,8,0000012200008801
0.232800,B,0x129,8,202F1C200020FF3F
0.232805,B,0x1E5,8,02AC040000000098
0.233508,A,0x129,8,202F1C200020FF3F
0.233633,A,0x108,8,240E000200FFFF0D
0.233653,B,0x545,8,02000D000000B009
0.233659,B,0x243,8,0300000006400300
0.234508,A,0x209,8,06C1FFFFFFFFFF3F
0.235403,B,0x7AA,8,0800000044011B1B
0.235408,B,0x2E1,8,1021040012002008
0.236508,A,0x2E1,8,1021040012002008
0.236633,A,0x370,8,91FF080320152265
0.236747,A,0x051,3,6B620A
0.236768,B,0x553,8,000000000000C018
0.237404,B,0x2F1,8,1149023002008000
0.237409,B,0x221,8,6054551554517157
0.237414,B,0x79F,1,3B
0.238508,A,0x221,8,6054551554517157
0.238528,B,0x359,8,2C04000025E38EB5
0.239594,A,0x488,4,401401E1
0.239615,B,0x122,8,0000129212000000
0.239620,B,0x132,6,A48CF3FF1E40
0.240498,A,0x031,3,425202
0.240623,A,0x052,8,91FF080220142263
0.240644,B,0x118,8,026F320000480000
0.242458,A,0x118,8,026F320000480000
0.243522,A,0x108,8,270F00020000000D
0.243674,A,0x155,8,00000000AA032023
0.243805,A,0x261,8,3118BAFF1E4BFA93
0.244939,A,0x249,4,9B000000
0.245213,A,0x3FE,8,14400008000061BE
0.245988,A,0x102,8,22B38804964EA109
0.246167,A,0x39D,5,1F56012800
0.246286,A,0x051,3,27630A
0.246334,B,0x266,8,0000012200008801
0.246340,B,0x257,8,6A401F0002A00F01
0.246345,B,0x108,8,1B0300020000000D
0.246351,B,0x1D8,8,2900000000002022
0.246356,B,0x126,5,01B01D180D
0.246361,B,0x1E5,8,02AC0400000020B8
0.246366,B,0x128,4,8000DB0A
0.246371,B,0x383,8,95184F000A30A000
0.246383,B,0x129,8,C5201C200020FF3F
0.246389,B,0x1D6,8,020804008AC45A05
0.246394,B,0x229,3,F60A00
0.246399,B,0x261,8,3118BAFF1E4BFA93
0.246405,B,0x249,4,9B000000
0.246410,B,0x268,5,0101FD00C3
0.246416,B,0x263,8,030000000000004D
0.246422,B,0x279,8,A8330D01A4056202
0.246427,B,0x2B6,3,003000
0.246432,B,0x395,8,010F134B0000067B
0.246438,B,0x397,8,000000D81D000008
0.246444,B,0x54F,8,1000000000000000
0.247148,B,0x3AE,8,14400008000061BE
0.247191,B,0x2D2,8,572A1B50C409D514
0.247197,B,0x252,8,B924E14B00FC0F00
0.247202,B,0x212,8,5904000081FF7731
0.247210,B,0x201,8,02D00040A601B839
0.247215,B,0x272,8,0980630000000000
0.247221,B,0x292,8,BE67DFFCF0010000
0.247227,B,0x2F2,2,1201
0.247232,B,0x39D,5,1F56012800
0.247582,A,0x370,8,91FF080320152366
0.247694,A,0x240,2,B371
0.247715,B,0x712,8,032AA60D030DD90D
0.247720,B,0x423,7,00000000080000
0.248709,A,0x3F5,8,0000140884040000
0.248743,B,0x3F5,8,0000140884040000
0.249532,A,0x257,8,6A401F0002A00F01
0.249663,A,0x258,8,030000000004A001
0.249690,B,0x132,6,9D8CF2FF1B40
0.250544,A,0x031,3,0E5302
0.253692,A,0x052,8,91FF080320142365
0.253835,A,0x228,2,204A
0.254145,A,0x129,8,D2211C200020FF3F
0.254186,B,0x113,3,010300
0.254190,B,0x7F4,1,01
0.254196,B,0x2C1,8,0B1FFF0000000000
0.254201,B,0x118,8,F360320000480000
0.254206,B,0x2E1,8,396D3FB21F291800
0.254211,B,0x1D8,8,2900000000004042
0.254216,B,0x39A,8,19FFFDFDFD01000A
0.254221,B,0x129,8,D2211C200020FF3F
0.254227,B,0x266,8,0000012200008801
0.254232,B,0x282,8,447CF10500141324
0.254237,B,0x1E5,8,02AC0400000040D8
0.254242,B,0x3A1,8,698E39DF3D00909C
0.254247,B,0x2C3,8,0000004B010000CB
0.254252,B,0x243,8,044C31FAFD7F575E
0.254257,B,0x3C2,8,0055555500005945
0.254508,A,0x3C2,8,0055555500005945
0.254529,B,0x40A,8,0100010000006070
0.255699,A,0x3C2,8,0055555500005A45
0.255818,A,0x051,3,DE640A
0.256462,A,0x677,8,018A3C260F030000
0.256602,A,0x370,8,91FF080320152467
0.256637,B,0x3C2,8,0055555500005A45
0.256642,B,0x677,8,018A3C260F030000
0.256647,B,0x7D5,8,2B00000000000000
0.256652,B,0x7FF,8,03030C44E0222500
0.256657,B,0x318,8,1A061A0A121C45D2
0.256663,B,0x458,7,020B4000000000
0.256668,B,0x7D5,8,2C00000000000000
0.256673,B,0x7D5,8,3200000000000000
0.256678,B,0x7D7,8,3201000000000000
0.257403,B,0x79F,1,3C
0.259499,A,0x488,4,401402E2
0.259624,A,0x261,8,7230FF07805803B1
0.259645,B,0x219,7,0180FFFFFFFB0F
0.259650,B,0x2D1,2,FF01
0.259655,B,0x261,8,7230FF07805803B1
0.259660,B,0x20E,2,1707
0.259665,B,0x132,6,A58CF3FF1E40
0.260497,A,0x031,3,F75402
0.260622,A,0x052,8,91FF080220142465
0.260643,B,0x1F8,4,00000000
0.260648,B,0x34A,8,0300000000000000
0.260653,B,0x43B,8,027F00FF00000000
0.260658,B,0x118,8,F461320000480000
0.261508,A,0x118,8,F461320000480000
0.261633,A,0x108,8,1A0100020001000D
0.261654,B,0x266,8,0000012200008801
0.261659,B,0x257,8,6B411F0002A00F01
0.261667,B,0x719,8,0C400F0050002000
0.261673,B,0x1D8,8,2900000000006062
0.261678,B,0x1E5,8,02AC0400000060F8
0.262508,A,0x101,8,0D00FF7F024025F4
0.262633,A,0x111,8,2A009BFFF7FF27F3
0.262653,B,0x129,8,9B221C200020FF3F
0.263508,A,0x129,8,9B221C200020FF3F
0.263633,A,0x185,8,00000000000034BA
0.263758,A,0x155,8,00000000AA033033
0.263779,B,0x3A2,8,1227008021000000
0.263784,B,0x263,8,04000000C0240000
0.264497,A,0x219,3,027996
0.264517,B,0x45A,8,0108F87F02000003
0.264522,B,0x545,8,70023BC0B21FCB53
0.264527,B,0x22A,4,00008916
0.265508,A,0x383,8,60FCFF020000900A
0.265622,A,0x051,3,92650A
0.265734,A,0x240,2,B472
0.265754,B,0x797,4,451DC0BD
0.265759,B,0x2F9,8,D0FB07084EC42978
0.266508,A,0x370,8,91FF080320152568
0.266528,B,0x234,8,3130035E790500DB
0.267508,A,0x257,8,6B411F0002A00F01
0.267528,B,0x289,8,B0080482A1003D0F
0.267533,B,0x2E1,8,0297A702197B0000
0.267538,B,0x381,8,0900008218000069
0.268508,A,0x2E1,8,0297A702197B0000
0.269403,B,0x441,8,4701DDE1600025F4
0.270507,A,0x225,4,55557A0A
0.270632,A,0x052,8,91FF080220142566
0.270746,A,0x031,3,BB5502
0.270767,B,0x132,6,A58CF2FF1D40
0.270772,B,0x225,4,55557A0A
0.270777,B,0x421,7,F0150000002048
0.270783,B,0x679,7,0CFFFFFF00F801
0.271508,A,0x131,8,0500FEFF004055C9
0.271528,B,0x313,8,026464050000F0D5
0.271533,B,0x118,8,F562320000480000
0.271538,B,0x1D8,8,2900000000008082
0.272508,A,0x118,8,F562320000480000
0.272633,A,0x108,8,1A0200020000000D
0.272654,B,0x201,8,03D00040A6019839
0.272659,B,0x266,8,0000012200008801
0.272664,B,0x1E5,8,02AC040000000098
0.272669,B,0x129,8,1E231B200020FF3F
0.272675,B,0x285,8,02BD000000000D00
0.273508,A,0x129,8,1E231B200020FF3F
0.273528,B,0x2BF,7,05000000140801
0.273533,B,0x2C1,8,040010000D111712
0.273538,B,0x3BD,8,0100000300000000
0.274508,A,0x209,8,07C2FFFFFFFFFF3F
0.274529,B,0x243,8,00FCCF0C9E244D29
0.274534,B,0x3E8,8,0400000000000000
0.274539,B,0x3F9,8,0300000000000010
0.274544,B,0x4E2,8,04B2208B13400100
0.274549,B,0x748,5,31240C0000
0.275508,A,0x261,8,7B5816000040146B
0.275622,A,0x051,3,46660A
0.275642,B,0x789,4,5519D040
0.275647,B,0x261,8,7B5816000040146B
0.275652,B,0x283,6,000000000000
0.276508,A,0x370,8,91FF080320152669
0.276528,B,0x2A7,8,0000000000A00584
0.277485,B,0x79F,1,3C
0.278403,B,0x2A6,8,0000FF1F00000000
0.279508,A,0x259,8,D3C00225CA8C006B
0.279624,A,0x488,4,401403E3
0.279645,B,0x142,8,0100400A00210000
0.279650,B,0x7A8,8,94FDF16300008200
0.279655,B,0x22B,8,FFFFFFFFFFFFFFFF
0.279660,B,0x132,6,A48CF0FF1940
0.280496,A,0x031,3,6F5602
0.280622,A,0x052,8,91FF080320142668
0.280732,A,0x419,1,00
0.280752,B,0x25B,8,D3C00225CA8C006B
0.280758,B,0x339,8,0241020000064005
0.280763,B,0x2C7,8,00000000004747FF
0.280768,B,0x118,8,F663320000480000
0.281551,A,0x108,8,1B0300020000000D
0.281678,A,0x118,8,F663320000480000
0.281804,A,0x101,8,050000000240357E
0.281834,B,0x266,8,0000012200008801
0.281839,B,0x257,8,6C421F0002A00F01
0.281844,B,0x332,6,200699939600
0.281849,B,0x1D8,8,290000000000A0A2
0.281854,B,0x1E5,8,02AC0400000020B8
0.282510,A,0x111,8,320093FF14003721
0.282636,A,0x141,8,3800EFFFF6FF67C4
0.282761,A,0x155,8,00000000AA034043
0.282786,B,0x300,8,14050000761AF4B8
0.282791,B,0x2A1,6,0000983A0000
0.282796,B,0x129,8,0A241C200020FF3F
0.282801,B,0x3C0,8,0100000000001001
0.283521,A,0x129,8,0A241C200020FF3F
0.283647,A,0x175,8,00000000000040B6
0.283772,A,0x2E1,8,FB191BABAF210B00
0.283798,B,0x3C8,8,0500000000000000
0.283803,B,0x2E1,8,FB191BABAF210B00
0.283808,B,0x419,1,00
0.283813,B,0x552,8,000000000000D027
0.283818,B,0x263,8,C87D8506A04F5F1F
0.284508,A,0x3D5,8,0500000000000000
0.284633,A,0x2B9,8,140050A778BA372F
0.284759,A,0x3FE,8,14400008000071CE
0.284779,B,0x2B3,8,E24B0000701FC019
0.284784,B,0x72A,8,0280633D66000000
0.284791,B,0x452,3,EE7C00
0.284796,B,0x3F2,8,0BD5770310546C01
0.284801,B,0x492,7,AC03FF0F280000
0.285404,B,0x311,2,FF03
0.285409,B,0x3AE,8,14400008000071CE
0.285414,B,0x3D2,8,E6098B006A679200
0.286501,A,0x39D,5,2057012800
0.286626,A,0x370,8,91FF080320142769
0.286738,A,0x240,2,B573
0.286853,A,0x051,3,0A670A
0.286873,B,0x472,8,2880022800E0FF7F
0.286878,B,0x39D,5,2057012800
0.286884,B,0x228,8,031154408000D426
0.286889,B,0x1F9,8,0000000000000000
0.287506,A,0x420,7,2801404B008000
0.287620,A,0x5CF,3,665AA7
0.287746,A,0x221,8,61055555010280B6
0.287860,A,0x3E0,3,000000
0.287881,B,0x221,8,61055555010280B6
0.287886,B,0x420,7,2801404B008000
0.287892,B,0x103,8,22B34804B23A2132
0.287897,B,0x422,6,720604000000
0.288508,A,0x36C,8,0000000000000000
0.288633,A,0x257,8,6C421F0002A00F01
0.288653,B,0x5CF,3,665AA7
0.288658,B,0x788,8,01000000FFA13816
0.290497,A,0x031,3,235702
0.290623,A,0x052,8,91FF080320132768
0.290643,B,0x132,6,988CF1FF1C40
0.290648,B,0x320,8,0000000000000000
0.290653,B,0x372,8,00070010F2100023
0.291508,A,0x118,8,F764320000480000
0.291528,B,0x401,8,002A2F821B822282
0.291533,B,0x118,8,F764320000480000
0.291539,B,0x261,8,A400D0570240245F
